id,cnt,gx,gy,gz,ax,ay,az,pls
2,558,218,-668,194,-86,18,16015,0
2,559,-186,12,-762,-80,-1,16052,0
2,560,30,-310,-370,-98,32,16044,0
2,561,6,-172,-48,-69,21,16049,0
2,562,38,394,-706,-37,14,16015,0
2,563,-234,-382,102,-59,37,16102,0
2,564,-106,106,724,-76,22,16044,0
2,565,-16,-506,-48,-58,24,16074,0
2,566,164,-426,-220,-51,16,16024,0
2,567,-98,-764,-336,-98,7,16013,0
2,568,-128,-196,102,-64,30,15999,0
2,569,150,-590,-520,-60,32,16028,0
2,570,-366,244,-520,-70,35,15944,0
2,571,-52,-138,528,-49,2,16021,0
2,572,-142,-334,-164,-42,16,16038,0
2,573,-174,94,-118,-69,34,16033,0
2,574,108,-184,182,-80,13,16061,0
2,575,-84,-322,148,-62,44,16090,0
2,576,-334,-610,-532,-29,70,16006,0
2,577,-220,-80,-36,-89,14,16009,0
2,578,28,-668,506,-82,-9,16097,0
2,579,140,464,656,-50,45,16078,0
2,580,-76,-358,22,-92,32,16048,0
2,581,48,-336,-70,-62,32,15990,0
2,582,-514,-518,298,-84,40,16005,0
2,583,6,-148,-498,-52,11,16022,0
2,584,210,-542,-314,-73,50,16028,0
2,585,-196,-402,-314,-62,9,16053,0
2,586,-86,94,126,-47,51,16070,0
2,587,60,-82,10,-36,14,16041,0
2,588,4,-184,344,-64,45,16020,0
2,589,84,372,-70,-62,34,16042,0
2,590,-184,-484,32,-60,36,16039,0
2,591,28,152,-2,-57,2,16042,0
2,592,16,-506,-670,-47,38,16032,0
2,593,106,60,-808,-49,31,16028,0
2,594,140,-44,368,-91,26,16038,0
2,595,18,-530,332,-71,34,16028,0
2,596,74,-242,-728,-77,38,16081,0
2,597,-176,-288,-808,-54,-5,16080,0
2,598,-310,-680,264,-60,41,16068,0
2,599,128,-184,-118,-78,21,16072,0
2,600,-6,-518,-382,-95,8,16034,0
2,601,-28,532,240,-94,9,16067,0
2,602,-96,-738,552,-76,42,16039,0
2,603,-94,-506,-428,-63,16,16064,0
2,604,-62,-218,-440,-71,16,16010,1
2,605,-30,-334,114,-82,5,15997,0
2,606,64,232,-936,-77,45,16061,0
2,607,40,-472,-336,-88,16,16042,0
2,608,164,-322,574,-69,30,16037,0
2,609,-62,-44,298,-85,31,16040,0
2,610,-424,-288,-486,-56,4,16054,0
2,611,-18,-276,252,-72,47,16073,0
2,612,-62,-900,286,-36,24,16083,0
2,613,-244,-392,-716,-28,28,16075,0
2,614,-4,-450,-82,-87,2,16075,0
2,615,-242,-44,78,-68,39,16008,0
2,616,30,-92,-648,-72,41,16058,0
2,617,-218,-564,-24,-50,2,16025,0
2,618,-208,186,298,-72,46,16045,0
2,619,86,-588,-82,-90,46,16073,0
2,620,-108,186,-348,-35,28,16011,0
2,621,128,648,-60,-49,16,16003,0
2,622,-142,-484,322,-75,18,16061,0
2,623,52,-334,-416,-77,53,16017,0
2,624,-300,-322,240,-68,31,15993,0
2,625,-278,-10,518,-42,25,16003,0
2,626,210,116,126,-95,-13,16078,0
2,627,-218,-588,-220,-55,3,16014,0
2,628,40,-10,-244,-94,45,16009,0
2,629,242,-56,-60,-71,9,16071,0
